Devices
1000
,,AMTI7377 - Force,
Frame,Sub Frame,Fz
,,N
354,5,-429.59
354,6,-425.518
354,7,-431.287
354,8,-426.366
354,9,-427.384
355,0,-427.893
355,1,-428.233
355,2,-427.724
355,3,-428.911
355,4,-428.911
355,5,-427.384
355,6,-426.536
355,7,-424.5
355,8,-429.251
355,9,-425.518
356,0,-428.402
356,1,-423.312
356,2,-425.518
356,3,-426.027
356,4,-426.875
356,5,-429.929
356,6,-429.081
356,7,-428.402
356,8,-426.875
356,9,-427.214
357,0,-428.233
357,1,-427.893
357,2,-429.42
357,3,-428.233
357,4,-430.269
357,5,-431.117
357,6,-429.081
357,7,-429.081
357,8,-433.832
357,9,-433.663
358,0,-432.644
358,1,-429.929
358,2,-431.117
358,3,-433.493
358,4,-432.984
358,5,-433.323
358,6,-434.172
358,7,-434.511
358,8,-433.154
358,9,-434.172
359,0,-435.868
359,1,-437.056
359,2,-436.208
359,3,-436.717
359,4,-438.244
359,5,-437.056
359,6,-438.074
359,7,-436.208
359,8,-434.002
359,9,-436.717
360,0,-438.583
360,1,-437.735
360,2,-438.753
360,3,-442.147
360,4,-439.093
360,5,-441.638
360,6,-443.504
360,7,-443.504
360,8,-445.71
360,9,-444.353
361,0,-442.656
361,1,-447.577
361,2,-447.916
361,3,-449.783
361,4,-445.201
361,5,-448.765
361,6,-447.916
361,7,-449.274
361,8,-451.989
361,9,-449.104
362,0,-450.461
362,1,-450.122
362,2,-453.176
362,3,-452.158
362,4,-452.667
362,5,-454.704
362,6,-452.667
362,7,-456.231
362,8,-456.91
362,9,-454.704
363,0,-456.74
363,1,-458.267
363,2,-459.964
363,3,-459.115
363,4,-460.643
363,5,-460.643
363,6,-462.509
363,7,-465.564
363,8,-462.679
363,9,-467.091
364,0,-466.242
364,1,-466.582
364,2,-470.315
364,3,-469.466
364,4,-473.199
364,5,-475.745
364,6,-475.405
364,7,-477.102
364,8,-479.308
364,9,-479.138
365,0,-482.023
365,1,-482.023
365,2,-483.381
365,3,-481.684
365,4,-488.98
365,5,-488.302
365,6,-488.98
365,7,-490.847
365,8,-495.259
365,9,-494.919
366,0,-494.919
366,1,-498.313
366,2,-499.161
366,3,-499.84
366,4,-498.992
366,5,-506.797
366,6,-508.664
366,7,-507.306
366,8,-508.324
366,9,-511.888
367,0,-511.379
367,1,-511.379
367,2,-515.791
367,3,-519.354
367,4,-519.354
367,5,-519.354
367,6,-524.445
367,7,-523.427
367,8,-524.954
367,9,-525.293
368,0,-527.838
368,1,-528.347
368,2,-533.608
368,3,-533.438
368,4,-535.983
368,5,-534.456
368,6,-536.832
368,7,-539.038
368,8,-540.904
368,9,-542.94
369,0,-544.637
369,1,-546.164
369,2,-546.164
369,3,-550.067
369,4,-550.576
369,5,-551.255
369,6,-553.291
369,7,-557.873
369,8,-557.703
369,9,-557.533
370,0,-560.588
370,1,-562.285
370,2,-561.097
370,3,-566.357
370,4,-564.83
370,5,-568.224
370,6,-567.884
370,7,-569.921
370,8,-569.072
370,9,-571.787
371,0,-572.466
371,1,-574.672
371,2,-574.672
371,3,-576.369
371,4,-577.896
371,5,-582.138
371,6,-577.726
371,7,-579.084
371,8,-585.192
371,9,-582.986
372,0,-583.326
372,1,-587.568
372,2,-587.568
372,3,-590.622
372,4,-588.586
372,5,-588.925
372,6,-591.81
372,7,-592.998
372,8,-588.925
372,9,-594.864
373,0,-591.81
373,1,-592.659
373,2,-593.846
373,3,-592.149
373,4,-595.373
373,5,-596.901
373,6,-597.41
373,7,-595.034
373,8,-598.258
373,9,-592.828
374,0,-595.034
374,1,-597.579
374,2,-593.677
374,3,-596.392
374,4,-598.767
374,5,-595.713
374,6,-596.222
374,7,-593.168
374,8,-593.846
374,9,-595.883
375,0,-594.525
375,1,-588.586
375,2,-592.149
375,3,-591.81
375,4,-590.622
375,5,-590.792
375,6,-589.095
375,7,-587.738
375,8,-584.514
375,9,-585.023
376,0,-585.701
376,1,-584.174
376,2,-583.326
376,3,-581.968
376,4,-579.762
376,5,-577.896
376,6,-579.593
376,7,-575.351
376,8,-573.993
376,9,-571.787
377,0,-570.26
377,1,-564.66
377,2,-563.642
377,3,-562.794
377,4,-558.552
377,5,-559.4
377,6,-556.685
377,7,-552.443
377,8,-549.558
377,9,-548.37
378,0,-544.468
378,1,-541.753
378,2,-541.922
378,3,-538.02
378,4,-535.305
378,5,-530.384
378,6,-527.838
378,7,-527.838
378,8,-523.257
378,9,-519.693
379,0,-515.451
379,1,-509.852
379,2,-512.227
379,3,-503.913
379,4,-500.858
379,5,-495.259
379,6,-493.901
379,7,-487.453
379,8,-485.247
379,9,-482.872
380,0,-481.344
380,1,-477.272
380,2,-471.842
380,3,-467.769
380,4,-460.982
380,5,-457.758
380,6,-453.007
380,7,-445.032
380,8,-441.298
380,9,-435.699
381,0,-430.099
381,1,-425.857
381,2,-418.051
381,3,-413.979
381,4,-405.834
381,5,-403.289
381,6,-394.126
381,7,-390.562
381,8,-383.605
381,9,-376.818
382,0,-369.182
382,1,-367.824
382,2,-360.019
382,3,-356.964
382,4,-347.801
382,5,-344.068
382,6,-333.208
382,7,-323.197
382,8,-321.839
382,9,-315.731
383,0,-302.495
383,1,-297.235
383,2,-290.787
383,3,-283.151
383,4,-276.194
383,5,-270.255
383,6,-258.377
383,7,-249.892
383,8,-244.123
383,9,-236.148
384,0,-232.415
384,1,-220.537
384,2,-214.937
384,3,-204.247
384,4,-201.532
384,5,-191.011
384,6,-184.224
384,7,-175.23
384,8,-168.273
384,9,-157.583
385,0,-151.305
385,1,-141.633
385,2,-133.997
385,3,-125.003
385,4,-117.537
385,5,-110.071
385,6,-100.738
385,7,-91.7449
385,8,-87.6724
385,9,-75.9641
386,0,-72.9097
386,1,-67.1404
386,2,-61.0317
386,3,-55.6017
386,4,-52.3777
386,5,-46.269
386,6,-45.5902
386,7,-43.7237
386,8,-39.4815
386,9,-34.5606
387,0,-33.5425
387,1,-32.5244
387,2,-29.8094
387,3,-28.6216
387,4,-27.9429
387,5,-24.7188
387,6,-28.961
387,7,0
387,8,0
387,9,0
388,0,0
388,1,0
388,2,0
388,3,0
388,4,0
388,5,0
388,6,0
388,7,0
388,8,0
388,9,0
389,0,0
389,1,0
389,2,0
389,3,0
389,4,0
389,5,0
389,6,0
389,7,0
389,8,0
389,9,0
390,0,0
390,1,0
390,2,0
390,3,0
390,4,0
390,5,0
390,6,0
390,7,0
390,8,0
390,9,0
391,0,0
391,1,0
391,2,0
391,3,0
391,4,0
391,5,0
391,6,0
391,7,0
391,8,0
391,9,0
392,0,0
392,1,0
392,2,0
392,3,0
392,4,0
392,5,0
392,6,0
392,7,0
392,8,0
392,9,0
393,0,0
393,1,0
393,2,0
393,3,0
393,4,0
393,5,0
393,6,0
393,7,0
393,8,0
393,9,0
394,0,0
394,1,0
394,2,0
394,3,0
394,4,0
394,5,0
394,6,0
394,7,0
394,8,0
394,9,0
395,0,0
395,1,0
395,2,0
395,3,0
395,4,0
395,5,0
395,6,0
395,7,0
395,8,0
395,9,0
396,0,0
396,1,0
396,2,0
396,3,0
396,4,0
396,5,0
396,6,0
396,7,0
396,8,0
396,9,0
397,0,0
397,1,0
397,2,0
397,3,0
397,4,0
397,5,0
397,6,0
397,7,0
397,8,0
397,9,0
398,0,0
398,1,0
398,2,0
398,3,0
398,4,0
398,5,0
398,6,0
398,7,0
398,8,0
398,9,0
399,0,0
399,1,0
399,2,0
399,3,0
399,4,0
399,5,0
399,6,0
399,7,0
399,8,0
399,9,0
400,0,0
400,1,0
400,2,0
400,3,0
400,4,0
400,5,0
400,6,0
400,7,0
400,8,0
400,9,0
401,0,0
401,1,0
401,2,0
401,3,0
401,4,0
401,5,0
401,6,0
401,7,0
401,8,0
401,9,0
402,0,0
402,1,0
402,2,0
402,3,0
402,4,0
402,5,0
402,6,0
402,7,0
402,8,0
402,9,0
403,0,0
403,1,0
403,2,0
403,3,0
403,4,0
403,5,0
403,6,0
403,7,0
403,8,0
403,9,0
404,0,0
404,1,0
404,2,0
404,3,0
404,4,0
404,5,0
404,6,0
404,7,0
404,8,0
404,9,0
405,0,0
405,1,0
405,2,0
405,3,0
405,4,0
405,5,0
405,6,0
405,7,0
405,8,0
405,9,0
406,0,0
406,1,0
406,2,0
406,3,0
406,4,0
406,5,0
406,6,0
406,7,0
406,8,0
406,9,0
407,0,0
407,1,0
407,2,0
407,3,0
407,4,0
407,5,0
407,6,0
407,7,0
407,8,0
407,9,0
408,0,0
408,1,0
408,2,0
408,3,0
408,4,0
408,5,0
408,6,0
408,7,0
408,8,0
408,9,0
409,0,0
409,1,0
409,2,0
409,3,0
409,4,0
409,5,0
409,6,0
409,7,0
409,8,0
409,9,0
410,0,0
410,1,0
410,2,0
410,3,0
410,4,0
410,5,0
410,6,0
410,7,0
410,8,0
410,9,0
411,0,0
411,1,0
411,2,0
411,3,0
411,4,0
411,5,0
411,6,0
411,7,0
411,8,0
411,9,0
412,0,0
412,1,0
412,2,0
412,3,0
412,4,0
412,5,0
412,6,0
412,7,0
412,8,0
412,9,0
413,0,0
413,1,0
413,2,0
413,3,0
413,4,0
413,5,0
413,6,0
413,7,0
413,8,0
413,9,0
414,0,0
414,1,0
414,2,0
414,3,0
414,4,0
414,5,0
414,6,0
414,7,0
414,8,0
414,9,0
415,0,0
415,1,0
415,2,0
415,3,0
415,4,0
415,5,0
415,6,0
415,7,0
415,8,0
415,9,0
416,0,0
416,1,0
416,2,0
416,3,0
416,4,0
416,5,0
416,6,0
416,7,0
416,8,0
416,9,0
417,0,0
417,1,0
417,2,0
417,3,0
417,4,0
417,5,0
417,6,0
417,7,0
417,8,0
417,9,0
418,0,0
418,1,0
418,2,0
418,3,0
418,4,0
418,5,0
418,6,0
418,7,0
418,8,0
418,9,0
419,0,0
419,1,0
419,2,0
419,3,0
419,4,0
419,5,0
419,6,0
419,7,0
419,8,0
419,9,0
420,0,0
420,1,0
420,2,0
420,3,0
420,4,0
420,5,0
420,6,0
420,7,0
420,8,0
420,9,0
421,0,0
421,1,0
421,2,0
421,3,0
421,4,0
421,5,0
421,6,0
421,7,0
421,8,0
421,9,0
422,0,0
422,1,0
422,2,0
422,3,0
422,4,0
422,5,0
422,6,0
422,7,0
422,8,0
422,9,0
423,0,0
423,1,0
423,2,0
423,3,0
423,4,0
423,5,0
423,6,0
423,7,0
423,8,0
423,9,0
424,0,0
424,1,0
424,2,0
424,3,0
424,4,0
424,5,0
424,6,0
424,7,0
424,8,0
424,9,0
425,0,0
425,1,0
425,2,0
425,3,0
425,4,0
425,5,0
425,6,0
425,7,0
425,8,0
425,9,0
426,0,0
426,1,0
426,2,0
426,3,0
426,4,0
426,5,0
426,6,0
426,7,0
426,8,0
426,9,0
427,0,0
427,1,0
427,2,0
427,3,0
427,4,0
427,5,0
427,6,0
427,7,0
427,8,0
427,9,0
428,0,0
428,1,0
428,2,0
428,3,0
428,4,0
428,5,0
428,6,0
428,7,0
428,8,0
428,9,0
429,0,0
429,1,0
429,2,0
429,3,0
429,4,0
429,5,0
429,6,0
429,7,0
429,8,0
429,9,0
430,0,0
430,1,0
430,2,0
430,3,0
430,4,0
430,5,0
430,6,0
430,7,0
430,8,0
430,9,0
431,0,0
431,1,0
431,2,0
431,3,0
431,4,0
431,5,0
431,6,0
431,7,0
431,8,0
431,9,0
432,0,0
432,1,0
432,2,0
432,3,0
432,4,0
432,5,0
432,6,0
432,7,0
432,8,0
432,9,0
433,0,0
433,1,0
433,2,0
433,3,0
433,4,0
433,5,0
433,6,0
433,7,0
433,8,0
433,9,0
434,0,0
434,1,0
434,2,0
434,3,0
434,4,0
434,5,0
434,6,0
434,7,0
434,8,0
434,9,0
435,0,0
435,1,0
435,2,0
435,3,0
435,4,0
435,5,0
435,6,0
435,7,0
435,8,0
435,9,0
436,0,0
436,1,0
436,2,0
436,3,0
436,4,0
436,5,0
436,6,0
436,7,0
436,8,0
436,9,0
437,0,0
437,1,0
437,2,0
437,3,0
437,4,0
437,5,0
437,6,0
437,7,0
437,8,0
437,9,0
438,0,0
438,1,0
438,2,0
438,3,0
438,4,0
438,5,0
438,6,0
438,7,0
438,8,0
438,9,0
439,0,0
439,1,0
439,2,0
439,3,0
439,4,0
439,5,0
439,6,0
439,7,0
439,8,0
439,9,0
440,0,0
440,1,0
440,2,0
440,3,0
440,4,0
440,5,0
440,6,0
440,7,0
440,8,0
440,9,0
441,0,0
441,1,0
441,2,0
441,3,0
441,4,0
441,5,0
441,6,0
441,7,0
441,8,0
441,9,0
442,0,0
442,1,0
442,2,0
442,3,0
442,4,0
442,5,0
442,6,0
442,7,0
442,8,0
442,9,0
443,0,0
443,1,0
443,2,0
443,3,0
443,4,0
443,5,0
443,6,0
443,7,0
443,8,0
443,9,0
444,0,0
444,1,0
444,2,0
444,3,0
444,4,0
444,5,0
444,6,0
444,7,0
444,8,0
444,9,0
445,0,0
445,1,0
445,2,0
445,3,0
445,4,0
445,5,0
445,6,0
445,7,0
445,8,0
445,9,0
446,0,0
446,1,0
446,2,0
446,3,0
446,4,0
446,5,0
446,6,0
446,7,0
446,8,0
446,9,0
447,0,0
447,1,0
447,2,0
447,3,0
447,4,0
447,5,0
447,6,0
447,7,0
447,8,0
447,9,0
448,0,0
448,1,0
448,2,0
448,3,0
448,4,0
448,5,0
448,6,0
448,7,0
448,8,0
448,9,0
449,0,0
449,1,0
449,2,0
449,3,0
449,4,0
449,5,0
449,6,0
449,7,0
449,8,0
449,9,0
450,0,0
450,1,0
450,2,0
450,3,0
450,4,0
450,5,0
450,6,0
450,7,0
450,8,0
450,9,0
451,0,0
451,1,0
451,2,0
451,3,0
451,4,0
451,5,0
451,6,0
451,7,0
451,8,0
451,9,0
452,0,0
452,1,0
452,2,0
452,3,0
452,4,0
452,5,0
452,6,0
452,7,0
452,8,0
452,9,0
453,0,0
453,1,0
453,2,0
453,3,0
453,4,0
453,5,0
453,6,0
453,7,0
453,8,0
453,9,0
454,0,0
454,1,0
454,2,0
454,3,0
454,4,0
454,5,0
454,6,0
454,7,0
454,8,0
454,9,0
455,0,0
455,1,0
455,2,0
455,3,0
455,4,0
455,5,0
455,6,0
455,7,0
455,8,0
455,9,0
456,0,0
456,1,0
456,2,0
456,3,0
456,4,0
456,5,0
456,6,0
456,7,0
456,8,0
456,9,0
457,0,0
457,1,0
457,2,0
457,3,0
457,4,0
457,5,0
457,6,0
457,7,0
457,8,0
457,9,0
458,0,0
458,1,0
458,2,0
458,3,0
458,4,0
458,5,0
458,6,0
458,7,0
458,8,0
458,9,0
459,0,0
459,1,0
459,2,0
459,3,0
459,4,0
459,5,0
459,6,0
459,7,0
459,8,0
459,9,0
460,0,0
460,1,0
460,2,0
460,3,0
460,4,0
460,5,0
460,6,0
460,7,0
460,8,0
460,9,0
461,0,0
461,1,0
461,2,0
461,3,0
461,4,0
461,5,0
461,6,0
461,7,0
461,8,0
461,9,0
462,0,0
462,1,0
462,2,0
462,3,0
462,4,0
462,5,0
462,6,0
462,7,0
462,8,0
462,9,0
463,0,0
463,1,0
463,2,0
463,3,0
463,4,0
463,5,0
463,6,0
463,7,0
463,8,0
463,9,0
464,0,0
464,1,0
464,2,0
464,3,0
464,4,0
464,5,0
464,6,0
464,7,0
464,8,0
464,9,0
465,0,0
465,1,0
465,2,0
465,3,0
465,4,0
465,5,0
465,6,0
465,7,0
465,8,0
465,9,0
466,0,0
466,1,0
466,2,0
466,3,0
466,4,0
466,5,0
466,6,0
466,7,0
466,8,0
466,9,0
467,0,0
467,1,0
467,2,0
467,3,0
467,4,0
467,5,0
467,6,0
467,7,0
467,8,0
467,9,0
468,0,0
468,1,0
468,2,0
468,3,0
468,4,0
468,5,0
468,6,0
468,7,0
468,8,0
468,9,0
469,0,0
469,1,0
469,2,0
469,3,0
469,4,0
469,5,0
469,6,0
469,7,0
469,8,0
469,9,0
470,0,0
470,1,0
470,2,0
470,3,0
470,4,0
470,5,0
470,6,0
470,7,0
470,8,0
470,9,0
471,0,0
471,1,0
471,2,0
471,3,0
471,4,0
471,5,0
471,6,0
471,7,0
471,8,0
471,9,0
472,0,0
472,1,0
472,2,0
472,3,0
472,4,0
472,5,0
472,6,0
472,7,0
472,8,0
472,9,0
473,0,0
473,1,0
473,2,0
473,3,0
473,4,0
473,5,0
473,6,0
473,7,0
473,8,0
473,9,0
474,0,0
474,1,0
474,2,0
474,3,0
474,4,0
474,5,0
474,6,0
474,7,0
474,8,0
474,9,0
475,0,0
475,1,0
475,2,0
475,3,0
475,4,0
475,5,0
475,6,0
475,7,0
475,8,0
475,9,0
476,0,0
476,1,0
476,2,0
476,3,0
476,4,0
476,5,0
476,6,0
476,7,0
476,8,0
476,9,0
477,0,0
477,1,0
477,2,0
477,3,0
477,4,0
477,5,0
477,6,0
477,7,0
477,8,0
477,9,0
478,0,0
478,1,0
478,2,0
478,3,0
478,4,0
478,5,0
478,6,0
478,7,0
478,8,0
478,9,0
479,0,0
479,1,0
479,2,0
479,3,0
479,4,0
479,5,0
479,6,0
479,7,0
479,8,0
479,9,0
480,0,0
480,1,0
480,2,0
480,3,0
480,4,0
480,5,0
480,6,0
480,7,0
480,8,0
480,9,0
481,0,0
481,1,0
481,2,0
481,3,0
481,4,0
481,5,0
481,6,0
481,7,0
481,8,0
481,9,0
482,0,0
482,1,0
482,2,0
482,3,0
482,4,0
482,5,0
482,6,0
482,7,0
482,8,0
482,9,0
483,0,0
483,1,0
483,2,0
483,3,0
483,4,0
483,5,0
483,6,0
483,7,0
483,8,0
483,9,0
484,0,0
484,1,0
484,2,0
484,3,0
484,4,0
484,5,0
484,6,0
484,7,0
484,8,0
484,9,0
485,0,0
485,1,0
485,2,0
485,3,0
485,4,0
485,5,0
485,6,0
485,7,0
485,8,0
485,9,0
486,0,0
486,1,0
486,2,0
486,3,0
486,4,0
486,5,0
486,6,0
486,7,0
486,8,0
486,9,0
487,0,0
487,1,0
487,2,0
487,3,0
487,4,0
487,5,0
487,6,0
487,7,0
487,8,0
487,9,0
488,0,0
488,1,0
488,2,0
488,3,0
488,4,0
488,5,0
488,6,0
488,7,0
488,8,0
488,9,0
489,0,0
489,1,0
489,2,0
489,3,0
489,4,0
489,5,0
489,6,0
489,7,0
489,8,0
489,9,0
490,0,0
490,1,0
490,2,0
490,3,0
490,4,0
490,5,0
490,6,0
490,7,0
490,8,0
490,9,0
491,0,0
491,1,0
491,2,0
491,3,0
491,4,0
491,5,0
491,6,0
491,7,0
491,8,0
491,9,0
492,0,0
492,1,0
492,2,0
492,3,0
492,4,0
492,5,0
492,6,0
492,7,0
492,8,0
492,9,0
493,0,0
493,1,0
493,2,0
493,3,0
493,4,0
493,5,0
493,6,0
493,7,0
493,8,0
493,9,0
494,0,0
494,1,0
494,2,0
494,3,0
494,4,0
494,5,0
494,6,0
494,7,0
494,8,0
494,9,0
495,0,0
495,1,0
495,2,0
495,3,0
495,4,0
495,5,0
495,6,0
495,7,0
495,8,0
495,9,0
496,0,0
496,1,0
496,2,0
496,3,0
496,4,0
496,5,0
496,6,0
496,7,0
496,8,0
496,9,0
497,0,0
497,1,0
497,2,0
497,3,0
497,4,0
497,5,0
497,6,0
497,7,0
497,8,0
497,9,0
498,0,0
498,1,0
498,2,0
