Devices
1000
,,AMTI7377 - Force,
Frame,Sub Frame,Fz
,,N
337,2,-498.701
337,3,-494.967
337,4,-492.931
337,5,-491.404
337,6,-493.44
337,7,-487.841
337,8,-488.859
337,9,-487.162
338,0,-484.956
338,1,-482.241
338,2,-484.786
338,3,-482.071
338,4,-480.205
338,5,-479.526
338,6,-477.49
338,7,-477.15
338,8,-476.302
338,9,-473.248
339,0,-470.533
339,1,-470.872
339,2,-465.951
339,3,-466.969
339,4,-463.915
339,5,-462.048
339,6,-463.236
339,7,-462.218
339,8,-458.994
339,9,-455.6
340,0,-456.788
340,1,-452.376
340,2,-453.394
340,3,-452.207
340,4,-450.17
340,5,-447.795
340,6,-446.777
340,7,-445.419
340,8,-444.571
340,9,-443.722
341,0,-440.838
341,1,-438.123
341,2,-436.426
341,3,-437.274
341,4,-432.353
341,5,-433.371
341,6,-433.711
341,7,-430.996
341,8,-430.996
341,9,-431.674
342,0,-425.396
342,1,-424.717
342,2,-427.093
342,3,-419.627
342,4,-422.172
342,5,-419.966
342,6,-416.572
342,7,-419.287
342,8,-420.136
342,9,-413.518
343,0,-412.161
343,1,-413.518
343,2,-409.446
343,3,-408.597
343,4,-410.124
343,5,-409.615
343,6,-406.561
343,7,-403.676
343,8,-404.185
343,9,-404.355
344,0,-400.792
344,1,-402.319
344,2,-402.828
344,3,-399.604
344,4,-401.131
344,5,-399.943
344,6,-399.264
344,7,-396.719
344,8,-396.38
344,9,-396.719
345,0,-394.004
345,1,-394.004
345,2,-394.004
345,3,-394.004
345,4,-393.834
345,5,-389.932
345,6,-390.271
345,7,-392.138
345,8,-390.78
345,9,-388.405
346,0,-389.592
346,1,-387.895
346,2,-386.029
346,3,-386.199
346,4,-385.52
346,5,-385.69
346,6,-386.708
346,7,-385.35
346,8,-382.975
346,9,-381.108
347,0,-381.278
347,1,-382.975
347,2,-382.465
347,3,-381.278
347,4,-380.769
347,5,-376.696
347,6,-378.732
347,7,-379.411
347,8,-377.036
347,9,-376.866
348,0,-379.75
348,1,-375.339
348,2,-376.357
348,3,-379.241
348,4,-377.545
348,5,-376.017
348,6,-378.393
348,7,-377.545
348,8,-379.072
348,9,-380.429
349,0,-379.411
349,1,-382.126
349,2,-382.975
349,3,-383.993
349,4,-384.841
349,5,-384.502
349,6,-385.859
349,7,-385.35
349,8,-389.762
349,9,-389.423
350,0,-389.592
350,1,-386.708
350,2,-389.083
350,3,-388.744
350,4,-394.004
350,5,-396.04
350,6,-391.629
350,7,-394.344
350,8,-393.156
350,9,-393.495
351,0,-395.022
351,1,-399.095
351,2,-399.604
351,3,-398.755
351,4,-400.961
351,5,-395.192
351,6,-398.586
351,7,-401.131
351,8,-399.604
351,9,-401.47
352,0,-403.337
352,1,-403.676
352,2,-405.712
352,3,-402.319
352,4,-408.427
352,5,-404.016
352,6,-406.052
352,7,-407.918
352,8,-411.991
352,9,-410.803
353,0,-414.027
353,1,-410.464
353,2,-415.554
353,3,-415.045
353,4,-416.912
353,5,-419.966
353,6,-419.627
353,7,-417.93
353,8,-418.269
353,9,-422.172
354,0,-423.02
354,1,-426.075
354,2,-424.887
354,3,-428.62
354,4,-428.79
354,5,-433.371
354,6,-432.862
354,7,-434.05
354,8,-436.086
354,9,-437.104
355,0,-437.953
355,1,-443.213
355,2,-444.74
355,3,-443.892
355,4,-446.098
355,5,-446.946
355,6,-447.964
355,7,-447.795
355,8,-454.921
355,9,-456.109
356,0,-456.109
356,1,-456.788
356,2,-457.467
356,3,-462.218
356,4,-464.085
356,5,-466.29
356,6,-470.193
356,7,-470.193
356,8,-472.06
356,9,-475.284
357,0,-474.605
357,1,-478.168
357,2,-478.168
357,3,-480.883
357,4,-483.089
357,5,-486.992
357,6,-485.465
357,7,-487.501
357,8,-494.458
357,9,-489.707
358,0,-492.931
358,1,-496.155
358,2,-501.415
358,3,-501.415
358,4,-505.318
358,5,-503.282
358,6,-505.827
358,7,-509.391
358,8,-513.803
358,9,-514.142
359,0,-517.366
359,1,-516.687
359,2,-522.796
359,3,-519.911
359,4,-523.984
359,5,-524.493
359,6,-529.583
359,7,-532.298
359,8,-533.317
359,9,-535.013
360,0,-540.104
360,1,-540.274
360,2,-540.952
360,3,-545.364
360,4,-545.195
360,5,-551.134
360,6,-550.115
360,7,-549.946
360,8,-554.867
360,9,-560.297
361,0,-562.333
361,1,-564.199
361,2,-566.236
361,3,-566.405
361,4,-567.593
361,5,-572.344
361,6,-574.89
361,7,-576.586
361,8,-577.944
361,9,-580.998
362,0,-582.526
362,1,-583.883
362,2,-592.028
362,3,-592.367
362,4,-591.519
362,5,-596.27
362,6,-593.555
362,7,-598.985
362,8,-598.985
362,9,-601.7
363,0,-605.603
363,1,-605.773
363,2,-603.227
363,3,-609.336
363,4,-613.748
363,5,-612.221
363,6,-618.669
363,7,-619.517
363,8,-622.062
363,9,-621.893
364,0,-623.25
364,1,-624.099
364,2,-629.868
364,3,-627.662
364,4,-631.056
364,5,-630.716
364,6,-631.904
364,7,-635.468
364,8,-636.655
364,9,-636.825
365,0,-638.183
365,1,-642.594
365,2,-641.237
365,3,-648.024
365,4,-642.594
365,5,-646.497
365,6,-646.837
365,7,-647.176
365,8,-650.4
365,9,-649.552
366,0,-651.418
366,1,-650.4
366,2,-651.418
366,3,-655.151
366,4,-653.963
366,5,-653.794
366,6,-651.927
366,7,-654.133
366,8,-653.454
366,9,-654.303
367,0,-651.588
367,1,-652.945
367,2,-653.115
367,3,-658.206
367,4,-656.848
367,5,-656.339
367,6,-654.982
367,7,-656.509
367,8,-652.606
367,9,-653.794
368,0,-649.721
368,1,-650.739
368,2,-652.945
368,3,-650.739
368,4,-647.346
368,5,-649.721
368,6,-647.346
368,7,-648.024
368,8,-645.649
368,9,-646.497
369,0,-642.764
369,1,-645.309
369,2,-641.407
369,3,-640.898
369,4,-637.334
369,5,-634.959
369,6,-636.146
369,7,-633.601
369,8,-629.359
369,9,-628.001
370,0,-625.456
370,1,-625.456
370,2,-623.25
370,3,-619.178
370,4,-615.445
370,5,-613.069
370,6,-606.621
370,7,-608.997
370,8,-604.585
370,9,-606.96
371,0,-602.209
371,1,-600.343
371,2,-600.173
371,3,-598.306
371,4,-592.198
371,5,-586.598
371,6,-581.338
371,7,-577.096
371,8,-574.55
371,9,-570.308
372,0,-560.975
372,1,-558.939
372,2,-551.982
372,3,-549.946
372,4,-540.783
372,5,-536.201
372,6,-527.208
372,7,-527.547
372,8,-520.081
372,9,-516.857
373,0,-510.748
373,1,-511.427
373,2,-503.452
373,3,-499.04
373,4,-491.065
373,5,-486.144
373,6,-481.393
373,7,-474.775
373,8,-467.648
373,9,-458.655
374,0,-453.564
374,1,-446.946
374,2,-442.195
374,3,-435.747
374,4,-429.638
374,5,-420.645
374,6,-417.93
374,7,-408.767
374,8,-402.488
374,9,-398.077
375,0,-389.762
375,1,-383.993
375,2,-377.884
375,3,-368.212
375,4,-361.255
375,5,-356.334
375,6,-348.528
375,7,-339.705
375,8,-329.693
375,9,-322.397
376,0,-316.458
376,1,-310.009
376,2,-301.865
376,3,-293.211
376,4,-285.575
376,5,-278.278
376,6,-270.642
376,7,-261.988
376,8,-257.407
376,9,-245.698
377,0,-240.099
377,1,-230.427
377,2,-220.585
377,3,-214.646
377,4,-205.143
377,5,-197.677
377,6,-190.381
377,7,-181.557
377,8,-173.582
377,9,-163.401
378,0,-157.801
378,1,-148.808
378,2,-137.439
378,3,-128.785
378,4,-120.809
378,5,-112.325
378,6,-105.877
378,7,-98.7502
378,8,-89.2477
378,9,-81.4422
379,0,-73.1276
379,1,-69.3945
379,2,-61.0798
379,3,-54.6318
379,4,-47.1656
379,5,-43.7718
379,6,-39.36
379,7,-34.9482
379,8,-28.6698
379,9,-26.9729
380,0,-24.0882
380,1,0
380,2,0
380,3,0
380,4,0
380,5,0
380,6,0
380,7,0
380,8,0
380,9,0
381,0,0
381,1,0
381,2,0
381,3,0
381,4,0
381,5,0
381,6,0
381,7,0
381,8,0
381,9,0
382,0,0
382,1,0
382,2,0
382,3,0
382,4,0
382,5,0
382,6,0
382,7,0
382,8,0
382,9,0
383,0,0
383,1,0
383,2,0
383,3,0
383,4,0
383,5,0
383,6,0
383,7,0
383,8,0
383,9,0
384,0,0
384,1,0
384,2,0
384,3,0
384,4,0
384,5,0
384,6,0
384,7,0
384,8,0
384,9,0
385,0,0
385,1,0
385,2,0
385,3,0
385,4,0
385,5,0
385,6,0
385,7,0
385,8,0
385,9,0
386,0,0
386,1,0
386,2,0
386,3,0
386,4,0
386,5,0
386,6,0
386,7,0
386,8,0
386,9,0
387,0,0
387,1,0
387,2,0
387,3,0
387,4,0
387,5,0
387,6,0
387,7,0
387,8,0
387,9,0
388,0,0
388,1,0
388,2,0
388,3,0
388,4,0
388,5,0
388,6,0
388,7,0
388,8,0
388,9,0
389,0,0
389,1,0
389,2,0
389,3,0
389,4,0
389,5,0
389,6,0
389,7,0
389,8,0
389,9,0
390,0,0
390,1,0
390,2,0
390,3,0
390,4,0
390,5,0
390,6,0
390,7,0
390,8,0
390,9,0
391,0,0
391,1,0
391,2,0
391,3,0
391,4,0
391,5,0
391,6,0
391,7,0
391,8,0
391,9,0
392,0,0
392,1,0
392,2,0
392,3,0
392,4,0
392,5,0
392,6,0
392,7,0
392,8,0
392,9,0
393,0,0
393,1,0
393,2,0
393,3,0
393,4,0
393,5,0
393,6,0
393,7,0
393,8,0
393,9,0
394,0,0
394,1,0
394,2,0
394,3,0
394,4,0
394,5,0
394,6,0
394,7,0
394,8,0
394,9,0
395,0,0
395,1,0
395,2,0
395,3,0
395,4,0
395,5,0
395,6,0
395,7,0
395,8,0
395,9,0
396,0,0
396,1,0
396,2,0
396,3,0
396,4,0
396,5,0
396,6,0
396,7,0
396,8,0
396,9,0
397,0,0
397,1,0
397,2,0
397,3,0
397,4,0
397,5,0
397,6,0
397,7,0
397,8,0
397,9,0
398,0,0
398,1,0
398,2,0
398,3,0
398,4,0
398,5,0
398,6,0
398,7,0
398,8,0
398,9,0
399,0,0
399,1,0
399,2,0
399,3,0
399,4,0
399,5,0
399,6,0
399,7,0
399,8,0
399,9,0
400,0,0
400,1,0
400,2,0
400,3,0
400,4,0
400,5,0
400,6,0
400,7,0
400,8,0
400,9,0
401,0,0
401,1,0
401,2,0
401,3,0
401,4,0
401,5,0
401,6,0
401,7,0
401,8,0
401,9,0
402,0,0
402,1,0
402,2,0
402,3,0
402,4,0
402,5,0
402,6,0
402,7,0
402,8,0
402,9,0
403,0,0
403,1,0
403,2,0
403,3,0
403,4,0
403,5,0
403,6,0
403,7,0
403,8,0
403,9,0
404,0,0
404,1,0
404,2,0
404,3,0
404,4,0
404,5,0
404,6,0
404,7,0
404,8,0
404,9,0
405,0,0
405,1,0
405,2,0
405,3,0
405,4,0
405,5,0
405,6,0
405,7,0
405,8,0
405,9,0
406,0,0
406,1,0
406,2,0
406,3,0
406,4,0
406,5,0
406,6,0
406,7,0
406,8,0
406,9,0
407,0,0
407,1,0
407,2,0
407,3,0
407,4,0
407,5,0
407,6,0
407,7,0
407,8,0
407,9,0
408,0,0
408,1,0
408,2,0
408,3,0
408,4,0
408,5,0
408,6,0
408,7,0
408,8,0
408,9,0
409,0,0
409,1,0
409,2,0
409,3,0
409,4,0
409,5,0
409,6,0
409,7,0
409,8,0
409,9,0
410,0,0
410,1,0
410,2,0
410,3,0
410,4,0
410,5,0
410,6,0
410,7,0
410,8,0
410,9,0
411,0,0
411,1,0
411,2,0
411,3,0
411,4,0
411,5,0
411,6,0
411,7,0
411,8,0
411,9,0
412,0,0
412,1,0
412,2,0
412,3,0
412,4,0
412,5,0
412,6,0
412,7,0
412,8,0
412,9,0
413,0,0
413,1,0
413,2,0
413,3,0
413,4,0
413,5,0
413,6,0
413,7,0
413,8,0
413,9,0
414,0,0
414,1,0
414,2,0
414,3,0
414,4,0
414,5,0
414,6,0
414,7,0
414,8,0
414,9,0
415,0,0
415,1,0
415,2,0
415,3,0
415,4,0
415,5,0
415,6,0
415,7,0
415,8,0
415,9,0
416,0,0
416,1,0
416,2,0
416,3,0
416,4,0
416,5,0
416,6,0
416,7,0
416,8,0
416,9,0
417,0,0
417,1,0
417,2,0
417,3,0
417,4,0
417,5,0
417,6,0
417,7,0
417,8,0
417,9,0
418,0,0
418,1,0
418,2,0
418,3,0
418,4,0
418,5,0
418,6,0
418,7,0
418,8,0
418,9,0
419,0,0
419,1,0
419,2,0
419,3,0
419,4,0
419,5,0
419,6,0
419,7,0
419,8,0
419,9,0
420,0,0
420,1,0
420,2,0
420,3,0
420,4,0
420,5,0
420,6,0
420,7,0
420,8,0
420,9,0
421,0,0
421,1,0
421,2,0
421,3,0
421,4,0
421,5,0
421,6,0
421,7,0
421,8,0
421,9,0
422,0,0
422,1,0
422,2,0
422,3,0
422,4,0
422,5,0
422,6,0
422,7,0
422,8,0
422,9,0
423,0,0
423,1,0
423,2,0
423,3,0
423,4,0
423,5,0
423,6,0
423,7,0
423,8,0
423,9,0
424,0,0
424,1,0
424,2,0
424,3,0
424,4,0
424,5,0
424,6,0
424,7,0
424,8,0
424,9,0
425,0,0
425,1,0
425,2,0
425,3,0
425,4,0
425,5,0
425,6,0
425,7,0
425,8,0
425,9,0
426,0,0
426,1,0
426,2,0
426,3,0
426,4,0
426,5,0
426,6,0
426,7,0
426,8,0
426,9,0
427,0,0
427,1,0
427,2,0
427,3,0
427,4,0
427,5,0
427,6,0
427,7,0
427,8,0
427,9,0
428,0,0
428,1,0
428,2,0
428,3,0
428,4,0
428,5,0
428,6,0
428,7,0
428,8,0
428,9,0
429,0,0
429,1,0
429,2,0
429,3,0
429,4,0
429,5,0
429,6,0
429,7,0
429,8,0
429,9,0
430,0,0
430,1,0
430,2,0
430,3,0
430,4,0
430,5,0
430,6,0
430,7,0
430,8,0
430,9,0
431,0,0
431,1,0
431,2,0
431,3,0
431,4,0
431,5,0
431,6,0
431,7,0
431,8,0
431,9,0
432,0,0
432,1,0
432,2,0
432,3,0
432,4,0
432,5,0
432,6,0
432,7,0
432,8,0
432,9,0
433,0,0
433,1,0
433,2,0
433,3,0
433,4,0
433,5,0
433,6,0
433,7,0
433,8,0
433,9,0
434,0,0
434,1,0
434,2,0
434,3,0
434,4,0
434,5,0
434,6,0
434,7,0
434,8,0
434,9,0
435,0,0
435,1,0
435,2,0
435,3,0
435,4,0
435,5,0
435,6,0
435,7,0
435,8,0
435,9,0
436,0,0
436,1,0
436,2,0
436,3,0
436,4,0
436,5,0
436,6,0
436,7,0
436,8,0
436,9,0
437,0,0
437,1,0
437,2,0
437,3,0
437,4,0
437,5,0
437,6,0
437,7,0
437,8,0
437,9,0
438,0,0
438,1,0
438,2,0
438,3,0
438,4,0
438,5,0
438,6,0
438,7,0
438,8,0
438,9,0
439,0,0
439,1,0
439,2,0
439,3,0
439,4,0
439,5,0
439,6,0
439,7,0
439,8,0
439,9,0
440,0,0
440,1,0
440,2,0
440,3,0
440,4,0
440,5,0
440,6,0
440,7,0
440,8,0
440,9,0
441,0,0
441,1,0
441,2,0
441,3,0
441,4,0
441,5,0
441,6,0
441,7,0
441,8,0
441,9,0
442,0,0
442,1,0
442,2,0
442,3,0
442,4,0
442,5,0
442,6,0
442,7,0
442,8,0
442,9,0
443,0,0
443,1,0
443,2,0
443,3,0
443,4,0
443,5,0
443,6,0
443,7,0
443,8,0
443,9,0
444,0,0
444,1,0
444,2,0
444,3,0
444,4,0
444,5,0
444,6,0
444,7,0
444,8,0
444,9,0
445,0,0
445,1,0
445,2,0
445,3,0
445,4,0
445,5,0
445,6,0
445,7,0
445,8,0
445,9,0
446,0,0
446,1,0
446,2,0
446,3,0
446,4,0
446,5,0
446,6,0
446,7,0
446,8,0
446,9,0
447,0,0
447,1,0
447,2,0
447,3,0
447,4,0
447,5,0
447,6,0
447,7,0
447,8,0
447,9,0
448,0,0
448,1,0
448,2,0
448,3,0
448,4,0
448,5,0
448,6,0
448,7,0
448,8,0
448,9,0
449,0,0
449,1,0
449,2,0
449,3,0
449,4,0
449,5,0
449,6,0
449,7,0
449,8,0
449,9,0
450,0,0
450,1,0
450,2,0
450,3,0
450,4,0
450,5,0
450,6,0
450,7,0
450,8,0
450,9,0
451,0,0
451,1,0
451,2,0
451,3,0
451,4,0
451,5,0
451,6,0
451,7,0
451,8,0
451,9,0
452,0,0
452,1,0
452,2,0
452,3,0
452,4,0
452,5,0
452,6,0
452,7,0
452,8,0
452,9,0
453,0,0
453,1,0
453,2,0
453,3,0
453,4,0
453,5,0
453,6,0
453,7,0
453,8,0
453,9,0
454,0,0
454,1,0
454,2,0
454,3,0
454,4,0
454,5,0
454,6,0
454,7,0
454,8,0
454,9,0
455,0,0
455,1,0
455,2,0
455,3,0
455,4,0
455,5,0
455,6,0
455,7,0
455,8,0
455,9,0
456,0,0
456,1,0
456,2,0
456,3,0
456,4,0
456,5,0
456,6,0
456,7,0
456,8,0
456,9,0
457,0,0
457,1,0
457,2,0
457,3,0
457,4,0
457,5,0
457,6,0
457,7,0
457,8,0
457,9,0
458,0,0
458,1,0
458,2,0
458,3,0
458,4,0
458,5,0
458,6,0
458,7,0
458,8,0
458,9,0
459,0,0
459,1,0
459,2,0
459,3,0
459,4,0
459,5,0
459,6,0
459,7,0
459,8,0
459,9,0
460,0,0
460,1,0
460,2,0
460,3,0
460,4,0
460,5,0
460,6,0
460,7,0
460,8,0
460,9,0
461,0,0
461,1,0
461,2,0
461,3,0
461,4,0
461,5,0
461,6,0
461,7,0
461,8,0
461,9,0
462,0,0
462,1,0
462,2,0
462,3,0
462,4,0
462,5,0
462,6,0
462,7,0
462,8,0
462,9,0
463,0,0
463,1,0
463,2,0
463,3,0
463,4,0
463,5,0
463,6,0
463,7,0
463,8,0
463,9,0
464,0,0
464,1,0
464,2,0
464,3,0
464,4,0
464,5,0
464,6,0
464,7,0
464,8,0
464,9,0
465,0,0
465,1,0
465,2,0
465,3,0
465,4,0
465,5,0
465,6,0
465,7,0
465,8,0
465,9,0
466,0,0
466,1,0
466,2,0
466,3,0
466,4,0
466,5,0
466,6,0
466,7,0
466,8,0
466,9,0
467,0,0
467,1,0
467,2,0
467,3,0
467,4,0
467,5,0
467,6,0
467,7,0
467,8,0
467,9,0
468,0,0
468,1,0
468,2,0
468,3,0
468,4,0
468,5,0
468,6,0
468,7,0
468,8,0
468,9,0
469,0,0
469,1,0
469,2,0
469,3,0
469,4,0
469,5,0
469,6,0
469,7,0
469,8,0
469,9,0
470,0,0
470,1,0
470,2,0
470,3,0
470,4,0
470,5,0
470,6,0
470,7,0
470,8,0
470,9,0
471,0,0
471,1,0
471,2,0
471,3,0
471,4,0
471,5,0
471,6,0
471,7,0
471,8,0
471,9,0
472,0,0
472,1,0
472,2,0
472,3,0
472,4,0
472,5,0
472,6,0
472,7,0
472,8,0
472,9,0
473,0,0
473,1,0
473,2,0
473,3,0
473,4,0
473,5,0
473,6,0
473,7,0
473,8,0
473,9,0
474,0,0
474,1,0
474,2,0
474,3,0
474,4,0
474,5,0
474,6,0
474,7,0
474,8,0
474,9,0
475,0,0
475,1,0
475,2,0
475,3,0
475,4,0
475,5,0
475,6,0
475,7,0
475,8,0
475,9,0
476,0,0
476,1,0
476,2,0
476,3,0
476,4,0
476,5,0
476,6,0
476,7,0
476,8,0
476,9,0
477,0,0
477,1,0
477,2,0
477,3,0
477,4,0
477,5,0
477,6,0
477,7,0
477,8,0
477,9,0
478,0,0
478,1,0
478,2,0
478,3,0
478,4,0
478,5,0
478,6,0
478,7,0
478,8,0
478,9,0
479,0,0
479,1,0
479,2,0
479,3,0
479,4,0
479,5,0
479,6,0
479,7,0
479,8,0
479,9,0
480,0,0
480,1,0
480,2,0
480,3,0
480,4,0
480,5,0
480,6,0
480,7,0
480,8,0
480,9,0
481,0,0
481,1,0
481,2,0
481,3,0
481,4,0
481,5,0
481,6,0
481,7,0
481,8,0
481,9,0
482,0,0
482,1,0
482,2,0
482,3,0
482,4,0
482,5,0
482,6,0
482,7,0
482,8,0
482,9,0
483,0,0
483,1,0
483,2,0
483,3,0
483,4,0
483,5,0
483,6,0
483,7,0
483,8,0
483,9,0
484,0,0
484,1,0
484,2,0
484,3,0
484,4,0
484,5,0
484,6,0
484,7,0
484,8,0
484,9,0
485,0,0
485,1,0
485,2,0
485,3,0
485,4,0
485,5,0
485,6,0
485,7,0
485,8,0
485,9,0
486,0,0
486,1,0
486,2,0
486,3,0
486,4,0
486,5,0
486,6,0
486,7,0
486,8,0
486,9,0
487,0,0
487,1,0
487,2,0
487,3,0
487,4,0
487,5,0
487,6,0
487,7,0
487,8,0
487,9,0
488,0,0
488,1,0
488,2,0
488,3,0
488,4,0
488,5,0
488,6,0
488,7,0
488,8,0
488,9,0
489,0,0
489,1,0
489,2,0
489,3,0
489,4,0
489,5,0
489,6,0
489,7,0
489,8,0
489,9,0
490,0,0
490,1,0
490,2,0
490,3,0
490,4,0
490,5,0
490,6,0
490,7,0
490,8,0
490,9,0
491,0,0
491,1,0
491,2,0
491,3,0
491,4,0
491,5,0
491,6,0
491,7,0
491,8,0
491,9,0
492,0,0
492,1,0
492,2,0
492,3,0
492,4,0
492,5,0
492,6,0
492,7,0
492,8,0
492,9,0
493,0,0
493,1,0
493,2,0
493,3,0
493,4,0
493,5,0
493,6,0
493,7,0
493,8,0
493,9,0
494,0,0
494,1,0
494,2,0
494,3,0
494,4,0
494,5,0
494,6,0
494,7,0
494,8,0
